
329, 0.000738 
330, 0.000741 
331, 0.000744 
332, 0.000747 
333, 0.000751 
334, 0.000754 
335, 0.000758 
336, 0.000761 
337, 0.000764 
338, 0.000769 
339, 0.000775 
340, 0.000778 
341, 0.000782 
342, 0.000786 
343, 0.000789 
344, 0.000792 
345, 0.000795 
346, 0.000800 
347, 0.000803 
348, 0.000806 
349, 0.000809 
350, 0.000812 
351, 0.000815 
352, 0.000818 
353, 0.000821 
354, 0.000824 
355, 0.000827 
356, 0.000833 
357, 0.000836 
358, 0.000840 
359, 0.000843 
360, 0.000848 
361, 0.000862 
362, 0.000866 
363, 0.000870 
364, 0.000874 
365, 0.000877 
366, 0.000880 
367, 0.000883 
368, 0.000886 
369, 0.000889 
370, 0.000892 
371, 0.000896 
372, 0.000900 
373, 0.000904 
374, 0.000907 
375, 0.000910 
376, 0.000914 
377, 0.000917 
378, 0.000921 
379, 0.000924 
380, 0.000928 
381, 0.000932 
382, 0.000936 
383, 0.000939 
384, 0.000942 
385, 0.000946 
386, 0.000950 
387, 0.000953 
388, 0.000956 
389, 0.000960 
390, 0.000964 
391, 0.000968 
392, 0.000971 
393, 0.000975 
394, 0.000979 
395, 0.000982 
396, 0.000985 
397, 0.000989 
398, 0.000993 
399, 0.000997 
400, 0.001000 
401, 0.001004 
402, 0.001007 
403, 0.001011 
404, 0.001014 
405, 0.001018 
406, 0.001022 
407, 0.001025 
408, 0.001029 
409, 0.001033 
410, 0.001037 
411, 0.001041 
412, 0.001045 
413, 0.001049 
414, 0.001053 
415, 0.001057 
416, 0.001060 
417, 0.001064 
418, 0.001068 
419, 0.001072 
420, 0.001076 
421, 0.001080 
422, 0.001083 
423, 0.001087 
424, 0.001090 
425, 0.001094 
426, 0.001098 
427, 0.001102 
428, 0.001106 
429, 0.001110 
430, 0.001114 
431, 0.001118 
432, 0.001122 
433, 0.001126 
434, 0.001130 
435, 0.001134 
436, 0.001138 
437, 0.001142 
438, 0.001146 
439, 0.001150 
440, 0.001154 
441, 0.001158 
442, 0.001162 
443, 0.001166 
444, 0.001170 
445, 0.001174 
446, 0.001178 
447, 0.001182 
448, 0.001186 
449, 0.001190 
450, 0.001194 
451, 0.001198 
452, 0.001202 
453, 0.001206 
454, 0.001210 
455, 0.001214 
456, 0.001218 
457, 0.001222 
458, 0.001226 
459, 0.001230 
460, 0.001234 
461, 0.001238 
462, 0.001242 
463, 0.001246 
464, 0.001250 
465, 0.001254 
466, 0.001258 
467, 0.001262 
468, 0.001266 
469, 0.001270 
470, 0.001275 
471, 0.001280 
472, 0.001284 
473, 0.001288 
474, 0.001292 
475, 0.001296 
476, 0.001300 
477, 0.001305 
478, 0.001311 
479, 0.001317 
480, 0.001321 
481, 0.001325 
482, 0.001329 
483, 0.001333 
484, 0.001337 
485, 0.001341 
486, 0.001346 
487, 0.001351 
488, 0.001356 
489, 0.001366 
490, 0.001371 
491, 0.001382 
492, 0.001387 
493, 0.001391 
494, 0.001395 
495, 0.001399 
496, 0.001403 
497, 0.001407 
498, 0.001411 
499, 0.001415 
500, 0.001420 
501, 0.001425 
502, 0.001430 
503, 0.001435 
504, 0.001439 
505, 0.001443 
506, 0.001448 
507, 0.001453 
508, 0.001458 
509, 0.001462 
510, 0.001467 
511, 0.001472 
512, 0.001477 
513, 0.001482 
514, 0.001486 
515, 0.001490 
516, 0.001495 
517, 0.001500 
518, 0.001504 
519, 0.001508 
520, 0.001513 
521, 0.001518 
522, 0.001523 
523, 0.001527 
524, 0.001531 
525, 0.001536 
526, 0.001541 
527, 0.001545 
528, 0.001550 
529, 0.001554 
530, 0.001558 
531, 0.001563 
532, 0.001567 
533, 0.001572 
534, 0.001577 
535, 0.001582 
536, 0.001586 
537, 0.001591 
538, 0.001596 
539, 0.001600 
540, 0.001605 
541, 0.001610 
542, 0.001615 
543, 0.001620 
544, 0.001625 
545, 0.001630 
546, 0.001635 
547, 0.001640 
548, 0.001644 
549, 0.001649 
550, 0.001654 
551, 0.001659 
552, 0.001664 
553, 0.001669 
554, 0.001674 
555, 0.001679 
556, 0.001684 
557, 0.001689 
558, 0.001696 
559, 0.001701 
560, 0.001706 
561, 0.001711 
562, 0.001716 
563, 0.001721 
564, 0.001726 
565, 0.001731 
566, 0.001736 
567, 0.001741 
568, 0.001757 
569, 0.001762 
570, 0.001767 
571, 0.001772 
572, 0.001777 
573, 0.001782 
574, 0.001787 
575, 0.001792 
576, 0.001797 
577, 0.001802 
578, 0.001806 
579, 0.001811 
580, 0.001816 
581, 0.001821 
582, 0.001826 
583, 0.001831 
584, 0.001836 
585, 0.001841 
586, 0.001846 
587, 0.001851 
588, 0.001856 
589, 0.001861 
590, 0.001866 
591, 0.001871 
592, 0.001876 
593, 0.001881 
594, 0.001886 
595, 0.001891 
596, 0.001896 
597, 0.001901 
598, 0.001907 
599, 0.001912 
600, 0.001919 
601, 0.001924 
602, 0.001929 
603, 0.001935 
604, 0.001940 
605, 0.001945 
606, 0.001950 
607, 0.001956 
608, 0.001961 
609, 0.001966 
610, 0.001971 
611, 0.001976 
612, 0.001982 
613, 0.001992 
614, 0.001997 
615, 0.002002 
616, 0.002007 
617, 0.002019 
618, 0.002024 
619, 0.002029 
620, 0.002034 
621, 0.002039 
622, 0.002044 
623, 0.002049 
624, 0.002054 
625, 0.002059 
626, 0.002064 
627, 0.002069 
628, 0.002074 
629, 0.002079 
630, 0.002084 
631, 0.002089 
632, 0.002094 
633, 0.002099 
634, 0.002105 
635, 0.002110 
636, 0.002115 
637, 0.002120 
638, 0.002125 
639, 0.002130 
640, 0.002135 
641, 0.002141 
642, 0.002146 
643, 0.002151 
644, 0.002156 
645, 0.002161 
646, 0.002166 
647, 0.002171 
648, 0.002176 
649, 0.002181 
650, 0.002186 
651, 0.002192 
652, 0.002199 
653, 0.002204 
654, 0.002211 
655, 0.002216 
656, 0.002220 
657, 0.002224 
658, 0.002228 
659, 0.002232 
660, 0.002237 
661, 0.002241 
662, 0.002245 
663, 0.002249 
664, 0.002253 
665, 0.002257 
666, 0.002261 
667, 0.002265 
668, 0.002269 
669, 0.002273 
670, 0.002277 
671, 0.002281 
672, 0.002285 
673, 0.002289 
674, 0.002293 
675, 0.002296 
676, 0.002300 
677, 0.002304 
678, 0.002308 
679, 0.002312 
680, 0.002316 
681, 0.002320 
682, 0.002324 
683, 0.002328 
684, 0.002332 
685, 0.002336 
686, 0.002340 
687, 0.002344 
688, 0.002348 
689, 0.002352 
690, 0.002356 
691, 0.002360 
692, 0.002384 
693, 0.002388 
694, 0.002392 
695, 0.002397 
696, 0.002401 
697, 0.002405 
698, 0.002409 
699, 0.002413 
700, 0.002418 
701, 0.002422 
702, 0.002426 
703, 0.002430 
704, 0.002434 
705, 0.002438 
706, 0.002442 
707, 0.002446 
708, 0.002450 
709, 0.002454 
710, 0.002459 
711, 0.002463 
712, 0.002467 
713, 0.002471 
714, 0.002476 
715, 0.002480 
716, 0.002484 
717, 0.002488 
718, 0.002493 
719, 0.002497 
720, 0.002501 
721, 0.002505 
722, 0.002509 
723, 0.002513 
724, 0.002517 
725, 0.002521 
726, 0.002526 
727, 0.002530 
728, 0.002534 
729, 0.002538 
730, 0.002543 
731, 0.002553 
732, 0.002557 
733, 0.002560 
734, 0.002563 
735, 0.002567 
736, 0.002570 
737, 0.002573 
738, 0.002576 
739, 0.002580 
740, 0.002583 
741, 0.002586 
742, 0.002589 
743, 0.002593 
744, 0.002597 
745, 0.002603 
746, 0.002606 
747, 0.002609 
748, 0.002613 
749, 0.002616 
750, 0.002626 
751, 0.002631 
752, 0.002634 
753, 0.002638 
754, 0.002641 
755, 0.002646 
756, 0.002649 
757, 0.002652 
758, 0.002655 
759, 0.002658 
760, 0.002661 
761, 0.002664 
762, 0.002667 
763, 0.002670 
764, 0.002673 
765, 0.002676 
766, 0.002680 
767, 0.002684 
768, 0.002688 
769, 0.002692 
770, 0.002696 
771, 0.002700 
772, 0.002709 
773, 0.002713 
774, 0.002717 
775, 0.002721 
776, 0.002725 
777, 0.002729 
778, 0.002733 
779, 0.002736 
780, 0.002739 
781, 0.002742 
782, 0.002745 
783, 0.002748 
784, 0.002751 
785, 0.002754 
786, 0.002758 
787, 0.002762 
788, 0.002766 
789, 0.002770 
790, 0.002773 
791, 0.002776 
792, 0.002779 
793, 0.002782 
794, 0.002786 
795, 0.002790 
796, 0.002794 
797, 0.002797 
798, 0.002800 
799, 0.002803 
800, 0.002806 
801, 0.002810 
802, 0.002814 
803, 0.002818 
804, 0.002821 
805, 0.002824 
806, 0.002828 
807, 0.002832 
808, 0.002836 
809, 0.002839 
810, 0.002842 
811, 0.002845 
812, 0.002849 
813, 0.002853 
814, 0.002856 
815, 0.002859 
816, 0.002863 
817, 0.002867 
818, 0.002871 
819, 0.002874 
820, 0.002878 
821, 0.002882 
822, 0.002886 
823, 0.002889 
824, 0.002893 
825, 0.002898 
826, 0.002902 
827, 0.002906 
828, 0.002911 
829, 0.002915 
830, 0.002919 
831, 0.002923 
832, 0.002927 
833, 0.002932 
834, 0.002937 
835, 0.002940 
836, 0.002944 
837, 0.002948 
838, 0.002951 
839, 0.002955 
840, 0.002959 
841, 0.002962 
842, 0.002967 
843, 0.002973 
844, 0.002978 
845, 0.002982 
846, 0.002986 
847, 0.002991 
848, 0.002995 
849, 0.002999 
850, 0.003004 
851, 0.003008 
852, 0.003011 
853, 0.003015 
854, 0.003019 
855, 0.003023 
856, 0.003027 
857, 0.003031 
858, 0.003035 
859, 0.003039 
860, 0.003043 
861, 0.003047 
862, 0.003051 
863, 0.003055 
864, 0.003059 
865, 0.003063 
866, 0.003067 
867, 0.003071 
868, 0.003075 
869, 0.003079 
870, 0.003083 
871, 0.003087 
872, 0.003091 
873, 0.003099 
874, 0.003104 
875, 0.003108 
876, 0.003112 
877, 0.003116 
878, 0.003120 
879, 0.003124 
880, 0.003128 
881, 0.003132 
882, 0.003136 
883, 0.003140 
884, 0.003144 
885, 0.003148 
886, 0.003152 
887, 0.003156 
888, 0.003160 
889, 0.003164 
890, 0.003168 
891, 0.003172 
892, 0.003176 
893, 0.003180 
894, 0.003184 
895, 0.003188 
896, 0.003192 
897, 0.003196 
898, 0.003200 
899, 0.003204 
900, 0.003208 
901, 0.003212 
902, 0.003216 
903, 0.003221 
904, 0.003225 
905, 0.003229 
906, 0.003233 
907, 0.003237 
908, 0.003241 
909, 0.003245 
910, 0.003249 
911, 0.003253 
912, 0.003258 
913, 0.003262 
914, 0.003266 
915, 0.003270 
916, 0.003279 
917, 0.003288 
918, 0.003292 
919, 0.003296 
920, 0.003300 
921, 0.003304 
922, 0.003308 
923, 0.003313 
924, 0.003318 
925, 0.003323 
926, 0.003329 
927, 0.003333 
928, 0.003337 
929, 0.003341 
930, 0.003353 
931, 0.003357 
932, 0.003361 
933, 0.003365 
934, 0.003369 
935, 0.003373 
936, 0.003377 
937, 0.003381 
938, 0.003385 
939, 0.003389 
940, 0.003393 
941, 0.003397 
942, 0.003401 
943, 0.003406 
944, 0.003410 
945, 0.003415 
946, 0.003419 
947, 0.003424 
948, 0.003428 
949, 0.003433 
950, 0.003437 
951, 0.003442 
952, 0.003446 
953, 0.003451 
954, 0.003455 
955, 0.003460 
956, 0.003464 
957, 0.003469 
958, 0.003474 
959, 0.003478 
960, 0.003483 
961, 0.003488 
962, 0.003492 
963, 0.003497 
964, 0.003501 
965, 0.003506 
966, 0.003511 
967, 0.003515 
968, 0.003520 
969, 0.003525 
970, 0.003530 
971, 0.003534 
972, 0.003539 
973, 0.003544 
974, 0.003549 
975, 0.003554 
976, 0.003558 
977, 0.003562 
978, 0.003565 
979, 0.003569 
980, 0.003573 
981, 0.003577 
982, 0.003581 
983, 0.003584 
984, 0.003588 
985, 0.003591 
986, 0.003595 
987, 0.003599 
988, 0.003603 
989, 0.003607 
990, 0.003610 
991, 0.003614 
992, 0.003618 
993, 0.003622 
994, 0.003626 
995, 0.003629 
996, 0.003633 
997, 0.003637 
998, 0.003640 
999, 0.003644 
1000, 0.003648 
1001, 0.003658 
1002, 0.003662 
1003, 0.003666 
1004, 0.003670 
1005, 0.003674 
1006, 0.003678 
1007, 0.003682 
1008, 0.003686 
1009, 0.003690 
1010, 0.003694 
1011, 0.003698 
1012, 0.003702 
1013, 0.003706 
1014, 0.003710 
1015, 0.003714 
1016, 0.003718 
1017, 0.003722 
1018, 0.003726 
1019, 0.003730 
1020, 0.003741 
1021, 0.003745 
1022, 0.003749 
1023, 0.003753 
1024, 0.003757 
1025, 0.003761 
1026, 0.003765 
1027, 0.003769 
1028, 0.003772 
1029, 0.003776 
1030, 0.003780 
1031, 0.003784 
1032, 0.003788 
1033, 0.003792 
1034, 0.003796 
1035, 0.003799 
1036, 0.003803 
1037, 0.003807 
1038, 0.003811 
1039, 0.003814 
1040, 0.003818 
1041, 0.003822 
1042, 0.003826 
1043, 0.003830 
1044, 0.003834 
1045, 0.003838 
1046, 0.003842 
1047, 0.003846 
1048, 0.003850 
1049, 0.003854 
1050, 0.003858 
1051, 0.003864 
1052, 0.003869 
1053, 0.003873 
1054, 0.003877 
1055, 0.003882 
1056, 0.003887 
1057, 0.003891 
1058, 0.003896 
1059, 0.003900 
1060, 0.003905 
1061, 0.003910 
1062, 0.003914 
1063, 0.003918 
1064, 0.003923 
1065, 0.003927 
1066, 0.003932 
1067, 0.003936 
1068, 0.003941 
1069, 0.003945 
1070, 0.003949 
1071, 0.003953 
1072, 0.003957 
1073, 0.003961 
1074, 0.003965 
1075, 0.003969 
1076, 0.003973 
1077, 0.003977 
1078, 0.003981 
1079, 0.003986 
1080, 0.003991 
1081, 0.003996 
1082, 0.004000 
1083, 0.004005 
1084, 0.004010 
1085, 0.004015 
1086, 0.004019 
1087, 0.004023 
1088, 0.004027 
1089, 0.004031 
1090, 0.004035 
1091, 0.004039 
1092, 0.004044 
1093, 0.004048 
1094, 0.004052 
1095, 0.004056 
1096, 0.004060 
1097, 0.004064 
1098, 0.004068 
1099, 0.004072 
1100, 0.004081 
1101, 0.004085 
1102, 0.004089 
1103, 0.004094 
1104, 0.004098 
1105, 0.004102 
1106, 0.004106 
1107, 0.004110 
1108, 0.004114 
1109, 0.004118 
1110, 0.004122 
1111, 0.004142 
1112, 0.004146 
1113, 0.004151 
1114, 0.004156 
1115, 0.004161 
1116, 0.004165 
1117, 0.004169 
1118, 0.004173 
1119, 0.004177 
1120, 0.004181 
1121, 0.004191 
1122, 0.004195 
1123, 0.004200 
1124, 0.004204 
1125, 0.004208 
1126, 0.004212 
1127, 0.004217 
1128, 0.004221 
1129, 0.004229 
1130, 0.004234 
1131, 0.004238 
1132, 0.004242 
1133, 0.004246 
1134, 0.004250 
1135, 0.004255 
1136, 0.004259 
1137, 0.004263 
1138, 0.004267 
1139, 0.004271 
1140, 0.004276 
1141, 0.004280 
1142, 0.004284 
1143, 0.004288 
1144, 0.004292 
1145, 0.004296 
1146, 0.004301 
1147, 0.004305 
1148, 0.004309 
1149, 0.004313 
1150, 0.004317 
1151, 0.004321 
1152, 0.004325 
1153, 0.004330 
1154, 0.004334 
1155, 0.004338 
1156, 0.004342 
1157, 0.004346 
1158, 0.004350 
1159, 0.004354 
1160, 0.004359 
1161, 0.004364 
1162, 0.004369 
1163, 0.004373 
1164, 0.004377 
1165, 0.004381 
1166, 0.004385 
1167, 0.004389 
1168, 0.004393 
1169, 0.004397 
1170, 0.004402 
1171, 0.004482 
1172, 0.004488 
1173, 0.004493 
1174, 0.004498 
1175, 0.004503 
1176, 0.004508 
1177, 0.004514 
1178, 0.004519 
1179, 0.004525 
1180, 0.004533 
1181, 0.004537 
1182, 0.004541 
1183, 0.004546 
1184, 0.004553 
1185, 0.004565 
1186, 0.004569 
1187, 0.004573 
1188, 0.004578 
1189, 0.004585 
1190, 0.004592 
1191, 0.004596 
1192, 0.004601 
1193, 0.004606 
1194, 0.004612 
1195, 0.004617 
1196, 0.004624 
1197, 0.004630 
1198, 0.004637 
1199, 0.004643 
1200, 0.004652 
1201, 0.004659 
1202, 0.004665 
1203, 0.004672 
1204, 0.004677 
1205, 0.004687 
1206, 0.004692 
1207, 0.004697 
1208, 0.004704 
1209, 0.004709 
1210, 0.004715 
1211, 0.004719 
1212, 0.004726 
1213, 0.004731 
1214, 0.004736 
1215, 0.004741 
1216, 0.004746 
1217, 0.004750 
1218, 0.004754 
1219, 0.004758 
1220, 0.004763 
1221, 0.004771 
1222, 0.004777 
1223, 0.004781 
1224, 0.004788 
1225, 0.004792 
1226, 0.004797 
1227, 0.004802 
1228, 0.004806 
1229, 0.004813 
1230, 0.004820 
1231, 0.004825 
1232, 0.004834 
1233, 0.004841 
1234, 0.004851 
1235, 0.004856 
1236, 0.004863 
1237, 0.004869 
1238, 0.004874 
1239, 0.004878 
1240, 0.004883 
1241, 0.004888 
1242, 0.004893 
1243, 0.004897 
1244, 0.004901 
1245, 0.004906 
1246, 0.004911 
1247, 0.004915 
1248, 0.004919 
1249, 0.004923 
1250, 0.004927 
1251, 0.004931 
1252, 0.004935 
1253, 0.004939 
1254, 0.004944 
1255, 0.004949 
1256, 0.004954 
1257, 0.004964 
1258, 0.004968 
1259, 0.004973 
1260, 0.004978 
1261, 0.004983 
1262, 0.004988 
1263, 0.004992 
1264, 0.004996 
1265, 0.005000 
1266, 0.005004 
1267, 0.005008 
1268, 0.005012 
1269, 0.005016 
1270, 0.005020 
1271, 0.005024 
1272, 0.005028 
1273, 0.005032 
1274, 0.005036 
1275, 0.005041 
1276, 0.005046 
1277, 0.005051 
1278, 0.005056 
1279, 0.005061 
1280, 0.005066 
1281, 0.005071 
1282, 0.005076 
1283, 0.005081 
1284, 0.005086 
1285, 0.005091 
1286, 0.005096 
1287, 0.005101 
1288, 0.005106 
1289, 0.005111 
1290, 0.005116 
1291, 0.005121 
1292, 0.005126 
1293, 0.005131 
1294, 0.005136 
1295, 0.005141 
1296, 0.005146 
1297, 0.005151 
1298, 0.005156 
1299, 0.005160 
1300, 0.005164 
1301, 0.005168 
1302, 0.005172 
1303, 0.005176 
1304, 0.005180 
1305, 0.005184 
1306, 0.005188 
1307, 0.005192 
1308, 0.005196 
1309, 0.005201 
1310, 0.005206 
1311, 0.005211 
1312, 0.005216 
1313, 0.005221 
1314, 0.005226 
1315, 0.005230 
1316, 0.005234 
1317, 0.005238 
1318, 0.005242 
1319, 0.005246 
1320, 0.005251 
1321, 0.005256 
1322, 0.005261 
1323, 0.005266 
1324, 0.005271 
1325, 0.005275 
1326, 0.005279 
1327, 0.005283 
1328, 0.005288 
1329, 0.005293 
1330, 0.005298 
1331, 0.005303 
1332, 0.005307 
1333, 0.005311 
1334, 0.005315 
1335, 0.005320 
1336, 0.005325 
1337, 0.005330 
1338, 0.005334 
1339, 0.005338 
1340, 0.005342 
1341, 0.005347 
1342, 0.005352 
1343, 0.005357 
1344, 0.005361 
1345, 0.005365 
1346, 0.005370 
1347, 0.005375 
1348, 0.005382 
1349, 0.005387 
1350, 0.005392 
1351, 0.005397 
1352, 0.005402 
1353, 0.005407 
1354, 0.005411 
1355, 0.005416 
1356, 0.005421 
1357, 0.005426 
1358, 0.005430 
1359, 0.005434 
1360, 0.005439 
1361, 0.005444 
1362, 0.005448 
1363, 0.005453 
1364, 0.005458 
1365, 0.005463 
1366, 0.005467 
1367, 0.005472 
1368, 0.005477 
1369, 0.005482 
1370, 0.005486 
1371, 0.005491 
1372, 0.005496 
1373, 0.005500 
1374, 0.005505 
1375, 0.005510 
1376, 0.005515 
1377, 0.005519 
1378, 0.005524 
1379, 0.005529 
1380, 0.005533 
1381, 0.005538 
1382, 0.005543 
1383, 0.005547 
1384, 0.005558 
1385, 0.005569 
1386, 0.005574 
1387, 0.005580 
1388, 0.005585 
1389, 0.005590 
1390, 0.005595 
1391, 0.005600 
1392, 0.005606 
1393, 0.005611 
1394, 0.005616 
1395, 0.005620 
1396, 0.005625 
1397, 0.005652 
1398, 0.005659 
1399, 0.005663 
1400, 0.005668 
1401, 0.005673 
1402, 0.005677 
1403, 0.005682 
1404, 0.005687 
1405, 0.005692 
1406, 0.005707 
1407, 0.005712 
1408, 0.005718 
1409, 0.005723 
1410, 0.005728 
1411, 0.005738 
1412, 0.005744 
1413, 0.005749 
1414, 0.005754 
1415, 0.005758 
1416, 0.005763 
1417, 0.005768 
1418, 0.005773 
1419, 0.005778 
1420, 0.005783 
1421, 0.005788 
1422, 0.005792 
1423, 0.005797 
1424, 0.005801 
1425, 0.005806 
1426, 0.005811 
1427, 0.005816 
1428, 0.005821 
1429, 0.005826 
1430, 0.005831 
1431, 0.005836 
1432, 0.005841 
1433, 0.005846 
1434, 0.005851 
1435, 0.005855 
1436, 0.005860 
1437, 0.005864 
1438, 0.005869 
1439, 0.005873 
1440, 0.005878 
1441, 0.005883 
1442, 0.005888 
1443, 0.005893 
1444, 0.005898 
1445, 0.005903 
1446, 0.005908 
1447, 0.005913 
1448, 0.005918 
1449, 0.005923 
1450, 0.005928 
1451, 0.005933 
1452, 0.005948 
1453, 0.005956 
1454, 0.005963 
1455, 0.005969 
1456, 0.005977 
1457, 0.005983 
1458, 0.005990 
1459, 0.005996 
1460, 0.006003 
1461, 0.006009 
1462, 0.006015 
1463, 0.006022 
1464, 0.006029 
1465, 0.006035 
1466, 0.006040 
1467, 0.006047 
1468, 0.006053 
1469, 0.006060 
1470, 0.006066 
1471, 0.006073 
1472, 0.006079 
1473, 0.006085 
1474, 0.006091 
1475, 0.006097 
1476, 0.006104 
1477, 0.006110 
1478, 0.006116 
1479, 0.006123 
1480, 0.006130 
1481, 0.006135 
1482, 0.006141 
1483, 0.006148 
1484, 0.006154 
1485, 0.006161 
1486, 0.006167 
1487, 0.006172 
1488, 0.006179 
1489, 0.006185 
1490, 0.006191 
1491, 0.006197 
1492, 0.006203 
1493, 0.006209 
1494, 0.006215 
1495, 0.006220 
1496, 0.006226 
1497, 0.006232 
1498, 0.006237 
