
n , t
15187, 0.007955 
15188, 0.007956 
15189, 0.007956 
15190, 0.007956 
15191, 0.007956 
15192, 0.007957 
15193, 0.007957 
15194, 0.007957 
15195, 0.007957 
15196, 0.007958 
15197, 0.007958 
15198, 0.007958 
15199, 0.007958 
15200, 0.007959 
15201, 0.007959 
15202, 0.007959 
15203, 0.007959 
15204, 0.007960 
15205, 0.007961 
15206, 0.007961 
15207, 0.007961 
15208, 0.007961 
15209, 0.007963 
15210, 0.007964 
15211, 0.007964 
15212, 0.007964 
15213, 0.007964 
15214, 0.007965 
15215, 0.007965 
15216, 0.007965 
15217, 0.007965 
15218, 0.007966 
15219, 0.007966 
15220, 0.007966 
15221, 0.007966 
15222, 0.007967 
15223, 0.007967 
15224, 0.007967 
15225, 0.007967 
15226, 0.007968 
15227, 0.007968 
15228, 0.007968 
15229, 0.007968 
15230, 0.007969 
15231, 0.007969 
15232, 0.007969 
15233, 0.007969 
15234, 0.007970 
15235, 0.007970 
15236, 0.007970 
15237, 0.007970 
15238, 0.007970 
15239, 0.007971 
15240, 0.007971 
15241, 0.007971 
15242, 0.007971 
15243, 0.007972 
15244, 0.007972 
15245, 0.007972 
15246, 0.007972 
15247, 0.007973 
15248, 0.007973 
15249, 0.007973 
15250, 0.007973 
15251, 0.007974 
15252, 0.007974 
15253, 0.007974 
15254, 0.007974 
15255, 0.007975 
15256, 0.007975 
15257, 0.007975 
15258, 0.007975 
15259, 0.007976 
15260, 0.007976 
15261, 0.007976 
15262, 0.007976 
15263, 0.007977 
15264, 0.007977 
15265, 0.007977 
15266, 0.007977 
15267, 0.007978 
15268, 0.007979 
15269, 0.007979 
15270, 0.007979 
15271, 0.007979 
15272, 0.007980 
15273, 0.007980 
15274, 0.007980 
15275, 0.007980 
15276, 0.007981 
15277, 0.007981 
15278, 0.007981 
15279, 0.007981 
15280, 0.007982 
15281, 0.007982 
15282, 0.007982 
15283, 0.007982 
15284, 0.007983 
15285, 0.007983 
15286, 0.007983 
15287, 0.007983 
15288, 0.007984 
15289, 0.007984 
15290, 0.007984 
15291, 0.007984 
15292, 0.007985 
15293, 0.007985 
15294, 0.007985 
15295, 0.007985 
15296, 0.007986 
15297, 0.007986 
15298, 0.007986 
15299, 0.007986 
15300, 0.007986 
15301, 0.007987 
15302, 0.007987 
15303, 0.007987 
15304, 0.007987 
15305, 0.007988 
15306, 0.007988 
15307, 0.007988 
15308, 0.007988 
15309, 0.007989 
15310, 0.007989 
15311, 0.007989 
15312, 0.007989 
15313, 0.007990 
15314, 0.007990 
15315, 0.007990 
15316, 0.007990 
15317, 0.007991 
15318, 0.007991 
15319, 0.007991 
15320, 0.007991 
15321, 0.007992 
15322, 0.007992 
15323, 0.007992 
15324, 0.007992 
15325, 0.007993 
15326, 0.007993 
15327, 0.007993 
15328, 0.007993 
15329, 0.007993 
15330, 0.007994 
15331, 0.007994 
15332, 0.007994 
15333, 0.007994 
15334, 0.007995 
15335, 0.007995 
15336, 0.007995 
15337, 0.007996 
15338, 0.007997 
15339, 0.007997 
15340, 0.007997 
15341, 0.007997 
15342, 0.007998 
15343, 0.007998 
15344, 0.007998 
15345, 0.007998 
15346, 0.007999 
15347, 0.007999 
15348, 0.007999 
15349, 0.007999 
15350, 0.007999 
15351, 0.007999 
15352, 0.008000 
15353, 0.008000 
15354, 0.008000 
15355, 0.008000 
15356, 0.008001 
15357, 0.008001 
15358, 0.008001 
15359, 0.008001 
15360, 0.008002 
15361, 0.008002 
15362, 0.008002 
15363, 0.008002 
15364, 0.008003 
15365, 0.008003 
15366, 0.008003 
15367, 0.008003 
15368, 0.008004 
15369, 0.008004 
15370, 0.008004 
15371, 0.008004 
15372, 0.008005 
15373, 0.008005 
15374, 0.008005 
15375, 0.008005 
15376, 0.008006 
15377, 0.008006 
15378, 0.008006 
15379, 0.008006 
15380, 0.008007 
15381, 0.008007 
15382, 0.008007 
15383, 0.008007 
15384, 0.008007 
15385, 0.008008 
15386, 0.008008 
15387, 0.008008 
15388, 0.008008 
15389, 0.008009 
15390, 0.008009 
15391, 0.008009 
15392, 0.008009 
15393, 0.008010 
15394, 0.008010 
15395, 0.008010 
15396, 0.008010 
15397, 0.008011 
15398, 0.008011 
15399, 0.008011 
15400, 0.008011 
15401, 0.008012 
15402, 0.008012 
15403, 0.008012 
15404, 0.008012 
15405, 0.008013 
15406, 0.008013 
15407, 0.008013 
15408, 0.008013 
15409, 0.008014 
15410, 0.008014 
15411, 0.008014 
15412, 0.008014 
15413, 0.008015 
15414, 0.008015 
15415, 0.008015 
15416, 0.008015 
15417, 0.008016 
15418, 0.008016 
15419, 0.008016 
15420, 0.008016 
15421, 0.008017 
15422, 0.008017 
15423, 0.008017 
15424, 0.008017 
15425, 0.008018 
15426, 0.008018 
15427, 0.008018 
15428, 0.008018 
15429, 0.008019 
15430, 0.008019 
15431, 0.008019 
15432, 0.008019 
15433, 0.008020 
15434, 0.008020 
15435, 0.008020 
15436, 0.008020 
15437, 0.008021 
15438, 0.008021 
15439, 0.008021 
15440, 0.008021 
15441, 0.008022 
15442, 0.008022 
15443, 0.008022 
15444, 0.008022 
15445, 0.008023 
15446, 0.008023 
15447, 0.008023 
15448, 0.008023 
15449, 0.008024 
15450, 0.008024 
15451, 0.008024 
15452, 0.008024 
15453, 0.008025 
15454, 0.008025 
15455, 0.008025 
15456, 0.008025 
15457, 0.008026 
15458, 0.008026 
15459, 0.008026 
15460, 0.008026 
15461, 0.008027 
15462, 0.008027 
15463, 0.008027 
15464, 0.008027 
15465, 0.008029 
15466, 0.008029 
15467, 0.008030 
15468, 0.008030 
15469, 0.008030 
15470, 0.008030 
15471, 0.008031 
15472, 0.008031 
15473, 0.008031 
15474, 0.008031 
15475, 0.008032 
15476, 0.008032 
15477, 0.008032 
15478, 0.008032 
15479, 0.008033 
15480, 0.008033 
15481, 0.008033 
15482, 0.008033 
15483, 0.008034 
15484, 0.008034 
15485, 0.008034 
15486, 0.008034 
15487, 0.008035 
15488, 0.008035 
15489, 0.008035 
15490, 0.008035 
15491, 0.008036 
15492, 0.008036 
15493, 0.008036 
15494, 0.008037 
15495, 0.008037 
15496, 0.008037 
15497, 0.008037 
15498, 0.008038 
15499, 0.008038 
15500, 0.008038 
15501, 0.008038 
15502, 0.008039 
15503, 0.008039 
15504, 0.008039 
15505, 0.008039 
15506, 0.008040 
15507, 0.008040 
15508, 0.008040 
15509, 0.008040 
15510, 0.008041 
15511, 0.008041 
15512, 0.008041 
15513, 0.008041 
15514, 0.008042 
15515, 0.008042 
15516, 0.008042 
15517, 0.008042 
15518, 0.008043 
15519, 0.008043 
15520, 0.008043 
15521, 0.008043 
15522, 0.008044 
15523, 0.008044 
15524, 0.008044 
15525, 0.008044 
15526, 0.008045 
15527, 0.008045 
15528, 0.008045 
15529, 0.008045 
15530, 0.008046 
15531, 0.008046 
15532, 0.008046 
15533, 0.008046 
15534, 0.008047 
15535, 0.008047 
15536, 0.008047 
15537, 0.008047 
15538, 0.008048 
15539, 0.008048 
15540, 0.008048 
15541, 0.008048 
15542, 0.008049 
15543, 0.008049 
15544, 0.008049 
15545, 0.008049 
15546, 0.008050 
15547, 0.008050 
15548, 0.008050 
15549, 0.008050 
15550, 0.008051 
15551, 0.008051 
15552, 0.008051 
15553, 0.008051 
15554, 0.008052 
15555, 0.008052 
15556, 0.008052 
15557, 0.008052 
15558, 0.008053 
15559, 0.008053 
15560, 0.008053 
15561, 0.008053 
15562, 0.008054 
15563, 0.008054 
15564, 0.008054 
15565, 0.008054 
15566, 0.008055 
15567, 0.008055 
15568, 0.008055 
15569, 0.008055 
15570, 0.008056 
15571, 0.008056 
15572, 0.008056 
15573, 0.008057 
15574, 0.008057 
15575, 0.008057 
15576, 0.008057 
15577, 0.008058 
15578, 0.008058 
15579, 0.008058 
15580, 0.008058 
15581, 0.008059 
15582, 0.008059 
15583, 0.008059 
15584, 0.008059 
15585, 0.008060 
15586, 0.008060 
15587, 0.008060 
15588, 0.008060 
15589, 0.008061 
15590, 0.008061 
15591, 0.008062 
15592, 0.008062 
15593, 0.008063 
15594, 0.008063 
15595, 0.008064 
15596, 0.008064 
15597, 0.008064 
15598, 0.008064 
15599, 0.008065 
15600, 0.008065 
15601, 0.008065 
15602, 0.008065 
15603, 0.008066 
15604, 0.008066 
15605, 0.008066 
15606, 0.008066 
15607, 0.008067 
15608, 0.008067 
15609, 0.008067 
15610, 0.008067 
15611, 0.008067 
15612, 0.008068 
15613, 0.008068 
15614, 0.008068 
15615, 0.008068 
15616, 0.008069 
15617, 0.008069 
15618, 0.008069 
15619, 0.008069 
15620, 0.008070 
15621, 0.008070 
15622, 0.008070 
15623, 0.008070 
15624, 0.008071 
15625, 0.008071 
15626, 0.008071 
15627, 0.008071 
15628, 0.008072 
15629, 0.008072 
15630, 0.008072 
15631, 0.008072 
15632, 0.008072 
15633, 0.008073 
15634, 0.008073 
15635, 0.008073 
15636, 0.008073 
15637, 0.008074 
15638, 0.008074 
15639, 0.008074 
15640, 0.008074 
15641, 0.008075 
15642, 0.008075 
15643, 0.008075 
15644, 0.008075 
15645, 0.008076 
15646, 0.008076 
15647, 0.008076 
15648, 0.008076 
15649, 0.008077 
15650, 0.008077 
15651, 0.008077 
15652, 0.008077 
15653, 0.008078 
15654, 0.008078 
15655, 0.008078 
15656, 0.008078 
15657, 0.008078 
15658, 0.008079 
15659, 0.008079 
15660, 0.008079 
15661, 0.008079 
15662, 0.008080 
15663, 0.008080 
15664, 0.008080 
15665, 0.008080 
15666, 0.008081 
15667, 0.008081 
15668, 0.008081 
15669, 0.008081 
15670, 0.008082 
15671, 0.008082 
15672, 0.008082 
15673, 0.008082 
15674, 0.008083 
15675, 0.008083 
15676, 0.008083 
15677, 0.008083 
15678, 0.008083 
15679, 0.008084 
15680, 0.008084 
15681, 0.008084 
15682, 0.008084 
15683, 0.008085 
15684, 0.008085 
15685, 0.008085 
15686, 0.008085 
15687, 0.008086 
15688, 0.008086 
15689, 0.008086 
15690, 0.008086 
15691, 0.008087 
15692, 0.008087 
15693, 0.008087 
15694, 0.008087 
15695, 0.008088 
15696, 0.008088 
15697, 0.008088 
15698, 0.008088 
15699, 0.008089 
15700, 0.008090 
15701, 0.008090 
15702, 0.008090 
15703, 0.008090 
15704, 0.008091 
15705, 0.008091 
15706, 0.008091 
15707, 0.008091 
15708, 0.008092 
15709, 0.008092 
15710, 0.008092 
15711, 0.008092 
15712, 0.008093 
15713, 0.008093 
15714, 0.008093 
15715, 0.008093 
15716, 0.008094 
15717, 0.008094 
15718, 0.008094 
15719, 0.008094 
15720, 0.008095 
15721, 0.008096 
15722, 0.008096 
15723, 0.008096 
15724, 0.008096 
15725, 0.008097 
15726, 0.008097 
15727, 0.008097 
15728, 0.008097 
15729, 0.008098 
15730, 0.008098 
15731, 0.008098 
15732, 0.008098 
15733, 0.008099 
15734, 0.008099 
15735, 0.008099 
15736, 0.008099 
15737, 0.008100 
15738, 0.008100 
15739, 0.008100 
15740, 0.008100 
15741, 0.008100 
15742, 0.008101 
15743, 0.008101 
15744, 0.008101 
15745, 0.008101 
15746, 0.008102 
15747, 0.008102 
15748, 0.008102 
15749, 0.008102 
15750, 0.008103 
15751, 0.008103 
15752, 0.008103 
15753, 0.008103 
15754, 0.008104 
15755, 0.008104 
15756, 0.008104 
15757, 0.008104 
15758, 0.008105 
15759, 0.008105 
15760, 0.008105 
15761, 0.008105 
15762, 0.008105 
15763, 0.008106 
15764, 0.008106 
15765, 0.008106 
15766, 0.008106 
15767, 0.008107 
15768, 0.008107 
15769, 0.008107 
15770, 0.008107 
15771, 0.008108 
15772, 0.008108 
15773, 0.008108 
15774, 0.008108 
15775, 0.008109 
15776, 0.008109 
15777, 0.008109 
15778, 0.008109 
15779, 0.008110 
15780, 0.008110 
15781, 0.008110 
15782, 0.008110 
15783, 0.008111 
15784, 0.008112 
15785, 0.008112 
15786, 0.008112 
15787, 0.008112 
15788, 0.008113 
15789, 0.008113 
15790, 0.008113 
15791, 0.008113 
15792, 0.008114 
15793, 0.008114 
15794, 0.008114 
15795, 0.008114 
15796, 0.008115 
15797, 0.008115 
15798, 0.008115 
15799, 0.008115 
15800, 0.008116 
15801, 0.008116 
15802, 0.008116 
15803, 0.008116 
15804, 0.008117 
15805, 0.008117 
15806, 0.008117 
15807, 0.008117 
15808, 0.008117 
15809, 0.008118 
15810, 0.008118 
15811, 0.008118 
15812, 0.008118 
15813, 0.008119 
15814, 0.008119 
15815, 0.008119 
15816, 0.008119 
15817, 0.008120 
15818, 0.008120 
15819, 0.008120 
15820, 0.008120 
15821, 0.008121 
15822, 0.008121 
15823, 0.008121 
15824, 0.008121 
15825, 0.008122 
15826, 0.008122 
15827, 0.008122 
15828, 0.008122 
15829, 0.008122 
15830, 0.008123 
15831, 0.008123 
15832, 0.008124 
15833, 0.008124 
15834, 0.008124 
15835, 0.008124 
15836, 0.008124 
15837, 0.008125 
15838, 0.008125 
15839, 0.008125 
15840, 0.008125 
15841, 0.008126 
15842, 0.008126 
15843, 0.008126 
15844, 0.008126 
15845, 0.008127 
15846, 0.008127 
15847, 0.008127 
15848, 0.008127 
15849, 0.008129 
15850, 0.008130 
15851, 0.008130 
15852, 0.008130 
15853, 0.008130 
15854, 0.008131 
15855, 0.008131 
15856, 0.008131 
15857, 0.008131 
15858, 0.008132 
15859, 0.008132 
15860, 0.008132 
15861, 0.008132 
15862, 0.008133 
15863, 0.008133 
15864, 0.008133 
15865, 0.008133 
15866, 0.008134 
15867, 0.008134 
15868, 0.008134 
15869, 0.008134 
15870, 0.008135 
15871, 0.008135 
15872, 0.008135 
15873, 0.008135 
15874, 0.008136 
15875, 0.008136 
15876, 0.008136 
15877, 0.008136 
15878, 0.008137 
15879, 0.008137 
15880, 0.008137 
15881, 0.008137 
15882, 0.008138 
15883, 0.008138 
15884, 0.008138 
15885, 0.008138 
15886, 0.008139 
15887, 0.008139 
15888, 0.008139 
15889, 0.008139 
15890, 0.008140 
15891, 0.008140 
15892, 0.008140 
15893, 0.008140 
15894, 0.008141 
15895, 0.008141 
15896, 0.008141 
15897, 0.008142 
15898, 0.008143 
15899, 0.008143 
15900, 0.008143 
15901, 0.008144 
15902, 0.008144 
15903, 0.008144 
15904, 0.008144 
15905, 0.008145 
15906, 0.008145 
15907, 0.008145 
15908, 0.008145 
15909, 0.008146 
15910, 0.008146 
15911, 0.008146 
15912, 0.008146 
15913, 0.008147 
15914, 0.008147 
15915, 0.008147 
15916, 0.008147 
15917, 0.008148 
15918, 0.008148 
15919, 0.008148 
15920, 0.008148 
15921, 0.008149 
15922, 0.008149 
15923, 0.008149 
15924, 0.008149 
15925, 0.008150 
15926, 0.008150 
15927, 0.008150 
15928, 0.008150 
15929, 0.008151 
15930, 0.008151 
15931, 0.008151 
15932, 0.008151 
15933, 0.008152 
15934, 0.008152 
15935, 0.008152 
15936, 0.008152 
15937, 0.008153 
15938, 0.008153 
15939, 0.008153 
15940, 0.008153 
15941, 0.008154 
15942, 0.008154 
15943, 0.008154 
15944, 0.008154 
15945, 0.008155 
15946, 0.008155 
15947, 0.008155 
15948, 0.008155 
15949, 0.008156 
15950, 0.008156 
15951, 0.008156 
15952, 0.008156 
15953, 0.008157 
15954, 0.008157 
15955, 0.008157 
15956, 0.008157 
15957, 0.008158 
15958, 0.008158 
15959, 0.008158 
15960, 0.008159 
15961, 0.008159 
15962, 0.008159 
15963, 0.008159 
15964, 0.008160 
15965, 0.008160 
15966, 0.008160 
15967, 0.008160 
15968, 0.008161 
15969, 0.008161 
15970, 0.008161 
15971, 0.008161 
15972, 0.008162 
15973, 0.008162 
15974, 0.008162 
15975, 0.008162 
15976, 0.008163 
15977, 0.008164 
15978, 0.008164 
15979, 0.008164 
15980, 0.008165 
15981, 0.008165 
15982, 0.008165 
15983, 0.008165 
15984, 0.008166 
15985, 0.008166 
15986, 0.008166 
15987, 0.008166 
15988, 0.008167 
15989, 0.008168 
15990, 0.008168 
15991, 0.008168 
15992, 0.008169 
15993, 0.008169 
15994, 0.008169 
15995, 0.008169 
15996, 0.008170 
15997, 0.008171 
15998, 0.008171 
15999, 0.008171 
16000, 0.008171 
16001, 0.008172 
16002, 0.008172 
16003, 0.008172 
16004, 0.008172 
16005, 0.008173 
16006, 0.008173 
16007, 0.008173 
16008, 0.008173 
16009, 0.008174 
16010, 0.008174 
16011, 0.008174 
16012, 0.008174 
16013, 0.008175 
16014, 0.008175 
16015, 0.008175 
16016, 0.008175 
16017, 0.008176 
16018, 0.008176 
16019, 0.008176 
16020, 0.008176 
16021, 0.008177 
16022, 0.008177 
16023, 0.008177 
16024, 0.008177 
16025, 0.008178 
16026, 0.008178 
16027, 0.008178 
16028, 0.008178 
16029, 0.008179 
16030, 0.008179 
16031, 0.008179 
16032, 0.008179 
16033, 0.008180 
16034, 0.008180 
16035, 0.008180 
16036, 0.008180 
16037, 0.008181 
16038, 0.008181 
16039, 0.008181 
16040, 0.008181 
16041, 0.008182 
16042, 0.008182 
16043, 0.008182 
16044, 0.008182 
16045, 0.008183 
16046, 0.008183 
16047, 0.008183 
16048, 0.008183 
16049, 0.008184 
16050, 0.008184 
16051, 0.008184 
16052, 0.008207 
16053, 0.008208 
16054, 0.008209 
16055, 0.008210 
16056, 0.008211 
16057, 0.008211 
16058, 0.008211 
16059, 0.008211 
16060, 0.008211 
16061, 0.008211 
16062, 0.008211 
16063, 0.008211 
16064, 0.008211 
16065, 0.008211 
16066, 0.008211 
16067, 0.008212 
16068, 0.008213 
16069, 0.008213 
16070, 0.008213 
16071, 0.008213 
16072, 0.008213 
16073, 0.008213 
16074, 0.008214 
16075, 0.008214 
16076, 0.008214 
16077, 0.008214 
16078, 0.008215 
16079, 0.008215 
16080, 0.008215 
16081, 0.008215 
16082, 0.008215 
16083, 0.008216 
16084, 0.008216 
16085, 0.008216 
16086, 0.008216 
16087, 0.008217 
16088, 0.008217 
16089, 0.008217 
16090, 0.008217 
16091, 0.008218 
16092, 0.008218 
16093, 0.008218 
16094, 0.008218 
16095, 0.008219 
16096, 0.008219 
16097, 0.008219 
16098, 0.008219 
16099, 0.008220 
16100, 0.008220 
16101, 0.008220 
16102, 0.008220 
16103, 0.008221 
16104, 0.008221 
16105, 0.008223 
16106, 0.008224 
16107, 0.008224 
16108, 0.008224 
16109, 0.008224 
16110, 0.008225 
16111, 0.008225 
16112, 0.008225 
16113, 0.008225 
16114, 0.008226 
16115, 0.008226 
16116, 0.008226 
16117, 0.008226 
16118, 0.008227 
16119, 0.008227 
16120, 0.008227 
16121, 0.008227 
16122, 0.008227 
16123, 0.008228 
16124, 0.008228 
16125, 0.008228 
16126, 0.008228 
16127, 0.008229 
16128, 0.008229 
16129, 0.008229 
16130, 0.008229 
16131, 0.008230 
16132, 0.008230 
16133, 0.008230 
16134, 0.008230 
16135, 0.008231 
16136, 0.008231 
16137, 0.008231 
16138, 0.008231 
16139, 0.008232 
16140, 0.008232 
16141, 0.008232 
16142, 0.008232 
16143, 0.008233 
16144, 0.008233 
16145, 0.008233 
16146, 0.008233 
16147, 0.008234 
16148, 0.008234 
16149, 0.008234 
16150, 0.008234 
16151, 0.008235 
16152, 0.008236 
16153, 0.008236 
16154, 0.008236 
16155, 0.008236 
16156, 0.008237 
16157, 0.008237 
16158, 0.008237 
16159, 0.008237 
16160, 0.008238 
16161, 0.008238 
16162, 0.008238 
16163, 0.008238 
16164, 0.008239 
16165, 0.008239 
16166, 0.008239 
16167, 0.008239 
16168, 0.008240 
16169, 0.008240 
16170, 0.008240 
16171, 0.008240 
16172, 0.008241 
16173, 0.008241 
16174, 0.008241 
16175, 0.008241 
16176, 0.008242 
16177, 0.008242 
16178, 0.008242 
16179, 0.008242 
16180, 0.008243 
16181, 0.008243 
16182, 0.008243 
16183, 0.008243 
16184, 0.008243 
16185, 0.008244 
16186, 0.008244 
16187, 0.008244 
16188, 0.008244 
16189, 0.008245 
16190, 0.008245 
16191, 0.008245 
16192, 0.008245 
16193, 0.008246 
16194, 0.008246 
16195, 0.008246 
16196, 0.008246 
16197, 0.008247 
16198, 0.008247 
16199, 0.008247 
16200, 0.008247 
16201, 0.008248 
16202, 0.008248 
16203, 0.008248 
16204, 0.008248 
16205, 0.008249 
16206, 0.008249 
16207, 0.008249 
16208, 0.008249 
16209, 0.008250 
16210, 0.008250 
16211, 0.008250 
16212, 0.008250 
16213, 0.008250 
16214, 0.008251 
16215, 0.008251 
16216, 0.008251 
16217, 0.008251 
16218, 0.008252 
16219, 0.008252 
16220, 0.008252 
16221, 0.008252 
16222, 0.008253 
16223, 0.008253 
16224, 0.008253 
16225, 0.008253 
16226, 0.008254 
16227, 0.008254 
16228, 0.008254 
16229, 0.008254 
16230, 0.008255 
16231, 0.008255 
16232, 0.008255 
16233, 0.008256 
16234, 0.008256 
16235, 0.008257 
16236, 0.008257 
16237, 0.008257 
16238, 0.008257 
16239, 0.008258 
16240, 0.008258 
16241, 0.008258 
16242, 0.008258 
16243, 0.008259 
16244, 0.008259 
16245, 0.008259 
16246, 0.008259 
16247, 0.008260 
16248, 0.008260 
16249, 0.008260 
16250, 0.008260 
16251, 0.008261 
16252, 0.008261 
16253, 0.008261 
16254, 0.008261 
16255, 0.008262 
16256, 0.008263 
16257, 0.008263 
16258, 0.008263 
16259, 0.008263 
16260, 0.008264 
16261, 0.008264 
16262, 0.008264 
16263, 0.008264 
16264, 0.008265 
16265, 0.008265 
16266, 0.008265 
16267, 0.008265 
16268, 0.008266 
16269, 0.008266 
16270, 0.008266 
16271, 0.008266 
16272, 0.008267 
16273, 0.008267 
16274, 0.008267 
16275, 0.008267 
16276, 0.008268 
16277, 0.008268 
16278, 0.008268 
16279, 0.008268 
16280, 0.008269 
16281, 0.008269 
16282, 0.008269 
16283, 0.008269 
16284, 0.008270 
16285, 0.008270 
16286, 0.008270 
16287, 0.008270 
16288, 0.008270 
16289, 0.008271 
16290, 0.008271 
16291, 0.008271 
16292, 0.008271 
16293, 0.008272 
16294, 0.008272 
16295, 0.008272 
16296, 0.008272 
16297, 0.008273 
16298, 0.008273 
16299, 0.008273 
16300, 0.008273 
16301, 0.008274 
16302, 0.008274 
16303, 0.008274 
16304, 0.008274 
16305, 0.008275 
16306, 0.008275 
16307, 0.008275 
16308, 0.008275 
16309, 0.008276 
16310, 0.008276 
16311, 0.008276 
16312, 0.008276 
16313, 0.008277 
16314, 0.008277 
16315, 0.008278 
16316, 0.008278 
16317, 0.008278 
16318, 0.008278 
16319, 0.008279 
16320, 0.008279 
16321, 0.008279 
16322, 0.008279 
16323, 0.008280 
16324, 0.008280 
16325, 0.008280 
16326, 0.008280 
16327, 0.008281 
16328, 0.008281 
16329, 0.008281 
16330, 0.008281 
16331, 0.008281 
16332, 0.008282 
16333, 0.008282 
16334, 0.008282 
16335, 0.008282 
16336, 0.008283 
16337, 0.008283 
16338, 0.008283 
16339, 0.008283 
16340, 0.008284 
16341, 0.008284 
16342, 0.008284 
16343, 0.008284 
16344, 0.008285 
16345, 0.008285 
16346, 0.008285 
16347, 0.008285 
16348, 0.008285 
16349, 0.008286 
16350, 0.008286 
16351, 0.008286 
16352, 0.008286 
16353, 0.008287 
16354, 0.008287 
16355, 0.008287 
16356, 0.008287 
16357, 0.008288 
16358, 0.008288 
16359, 0.008288 
16360, 0.008288 
16361, 0.008290 
16362, 0.008291 
16363, 0.008291 
16364, 0.008291 
16365, 0.008291 
16366, 0.008292 
16367, 0.008292 
16368, 0.008292 
16369, 0.008292 
16370, 0.008293 
16371, 0.008293 
16372, 0.008293 
16373, 0.008293 
16374, 0.008293 
16375, 0.008294 
16376, 0.008294 
16377, 0.008294 
16378, 0.008294 
16379, 0.008295 
16380, 0.008295 
16381, 0.008295 
16382, 0.008295 
16383, 0.008296 
16384, 0.008296 
16385, 0.008296 
16386, 0.008296 
16387, 0.008297 
16388, 0.008297 
16389, 0.008297 
16390, 0.008297 
16391, 0.008298 
16392, 0.008298 
16393, 0.008298 
16394, 0.008298 
16395, 0.008299 
16396, 0.008300 
16397, 0.008300 
16398, 0.008300 
16399, 0.008300 
16400, 0.008301 
16401, 0.008301 
16402, 0.008301 
16403, 0.008301 
16404, 0.008302 
16405, 0.008302 
16406, 0.008302 
16407, 0.008302 
16408, 0.008303 
16409, 0.008303 
16410, 0.008303 
16411, 0.008303 
16412, 0.008304 
16413, 0.008304 
16414, 0.008304 
16415, 0.008304 
16416, 0.008305 
16417, 0.008305 
16418, 0.008305 
16419, 0.008305 
16420, 0.008305 
16421, 0.008306 
16422, 0.008306 
16423, 0.008306 
16424, 0.008306 
16425, 0.008307 
16426, 0.008307 
16427, 0.008307 
16428, 0.008307 
16429, 0.008308 
16430, 0.008308 
16431, 0.008308 
16432, 0.008308 
16433, 0.008309 
16434, 0.008309 
16435, 0.008309 
16436, 0.008309 
16437, 0.008310 
16438, 0.008310 
16439, 0.008310 
16440, 0.008310 
16441, 0.008311 
16442, 0.008311 
16443, 0.008311 
16444, 0.008311 
16445, 0.008311 
16446, 0.008312 
16447, 0.008312 
16448, 0.008312 
16449, 0.008312 
16450, 0.008313 
16451, 0.008313 
16452, 0.008313 
16453, 0.008313 
16454, 0.008314 
16455, 0.008314 
16456, 0.008314 
16457, 0.008314 
16458, 0.008315 
16459, 0.008315 
16460, 0.008315 
16461, 0.008315 
16462, 0.008316 
16463, 0.008316 
16464, 0.008316 
16465, 0.008316 
16466, 0.008317 
16467, 0.008318 
16468, 0.008318 
16469, 0.008318 
16470, 0.008318 
16471, 0.008319 
16472, 0.008319 
16473, 0.008319 
16474, 0.008319 
16475, 0.008320 
16476, 0.008320 
16477, 0.008320 
16478, 0.008320 
16479, 0.008321 
16480, 0.008321 
16481, 0.008321 
16482, 0.008321 
16483, 0.008322 
16484, 0.008322 
16485, 0.008322 
16486, 0.008322 
16487, 0.008323 
16488, 0.008323 
16489, 0.008325 
16490, 0.008325 
16491, 0.008325 
16492, 0.008325 
16493, 0.008326 
16494, 0.008326 
16495, 0.008326 
16496, 0.008326 
16497, 0.008326 
16498, 0.008327 
16499, 0.008327 
16500, 0.008327 
16501, 0.008327 
16502, 0.008328 
16503, 0.008328 
16504, 0.008328 
16505, 0.008328 
16506, 0.008329 
16507, 0.008329 
16508, 0.008329 
16509, 0.008329 
16510, 0.008330 
16511, 0.008330 
16512, 0.008330 
16513, 0.008330 
16514, 0.008331 
16515, 0.008331 
16516, 0.008331 
16517, 0.008331 
16518, 0.008331 
16519, 0.008332 
16520, 0.008332 
16521, 0.008332 
16522, 0.008332 
16523, 0.008333 
16524, 0.008333 
16525, 0.008333 
16526, 0.008333 
16527, 0.008334 
16528, 0.008334 
16529, 0.008334 
16530, 0.008334 
16531, 0.008335 
16532, 0.008335 
16533, 0.008335 
16534, 0.008335 
16535, 0.008336 
16536, 0.008336 
16537, 0.008336 
16538, 0.008336 
16539, 0.008336 
16540, 0.008337 
16541, 0.008337 
16542, 0.008337 
16543, 0.008337 
16544, 0.008338 
16545, 0.008338 
16546, 0.008338 
16547, 0.008338 
16548, 0.008339 
16549, 0.008339 
16550, 0.008339 
16551, 0.008339 
16552, 0.008340 
16553, 0.008340 
16554, 0.008340 
16555, 0.008341 
16556, 0.008341 
16557, 0.008341 
16558, 0.008341 
16559, 0.008342 
16560, 0.008343 
16561, 0.008343 
16562, 0.008343 
16563, 0.008343 
16564, 0.008344 
16565, 0.008344 
16566, 0.008344 
16567, 0.008344 
16568, 0.008345 
16569, 0.008345 
16570, 0.008345 
16571, 0.008345 
16572, 0.008346 
16573, 0.008346 
16574, 0.008346 
16575, 0.008346 
16576, 0.008347 
16577, 0.008347 
16578, 0.008347 
16579, 0.008347 
16580, 0.008348 
16581, 0.008348 
16582, 0.008348 
16583, 0.008348 
16584, 0.008349 
16585, 0.008349 
